curve_id,x,y
fl-6.1-structure-985,13.0,74.01
fl-6.1-structure-985,14.0,76.87
fl-6.1-structure-985,15.0,79.73
fl-6.1-structure-985,16.0,82.59
fl-6.1-structure-985,17.0,82.59
fl-6.1-structure-985,18.0,82.59
fl-6.1-structure-985,19.0,82.59
fl-6.1-structure-985,20.0,82.59
fl-6.1-structure-985,21.0,82.59
fl-6.1-structure-985,22.0,82.59
fl-6.1-structure-985,23.0,82.59
fl-6.1-structure-985,24.0,82.59
fl-6.1-structure-986,-4.0,12.0
fl-6.1-structure-986,-3.0,12.0
fl-6.1-structure-986,-2.0,12.0
fl-6.1-structure-986,-1.0,12.0
fl-6.1-structure-986,0.0,14.61
fl-6.1-structure-986,1.0,29.4
fl-6.1-structure-986,2.0,38.1
fl-6.1-structure-986,3.0,45.495
fl-6.1-structure-986,4.0,51.3675
fl-6.1-structure-986,5.0,57.24
fl-6.1-structure-986,6.0,60.0675
fl-6.1-structure-986,7.0,62.895
fl-6.1-structure-986,8.0,65.7225
fl-6.1-structure-986,9.0,68.55
fl-6.1-structure-986,10.0,71.3775
fl-6.1-structure-986,11.0,74.205
fl-6.1-structure-986,12.0,77.0325
fl-6.1-structure-986,13.0,79.86
fl-6.1-structure-986,14.0,82.6875
fl-6.1-structure-986,15.0,85.515
fl-6.1-structure-986,16.0,88.3425
fl-6.1-structure-986,17.0,88.3425
fl-6.1-structure-986,18.0,88.3425
fl-6.1-structure-986,19.0,88.3425
fl-6.1-structure-986,20.0,88.3425
fl-6.1-structure-986,21.0,88.3425
fl-6.1-structure-986,22.0,88.3425
fl-6.1-structure-986,23.0,88.3425
fl-6.1-structure-986,24.0,88.3425
fl-6.1-structure-987,-4.0,15.0
fl-6.1-structure-987,-3.0,15.0
fl-6.1-structure-987,-2.0,15.0
fl-6.1-structure-987,-1.0,15.0
fl-6.1-structure-987,0.0,15.0
fl-6.1-structure-987,1.0,24.9
fl-6.1-structure-987,2.0,30.66
fl-6.1-structure-987,3.0,34.17
fl-6.1-structure-987,4.0,38.58
fl-6.1-structure-987,5.0,41.64
fl-6.1-structure-987,6.0,43.89
fl-6.1-structure-987,7.0,45.69
fl-6.1-structure-987,8.0,48.48
fl-6.1-structure-987,9.0,50.01
fl-6.1-structure-987,10.0,51.99
fl-6.1-structure-987,11.0,53.97
fl-6.1-structure-987,12.0,55.95
fl-6.1-structure-987,13.0,57.93
fl-6.1-structure-987,14.0,59.91
fl-6.1-structure-987,15.0,61.89
fl-6.1-structure-987,16.0,63.87
fl-6.1-structure-987,17.0,63.87
fl-6.1-structure-987,18.0,63.87
fl-6.1-structure-987,19.0,63.87
fl-6.1-structure-987,20.0,63.87
fl-6.1-structure-987,21.0,63.87
fl-6.1-structure-987,22.0,63.87
fl-6.1-structure-987,23.0,63.87
fl-6.1-structure-987,24.0,63.87
fl-6.1-structure-988,-4.0,15.0
fl-6.1-structure-988,-3.0,15.0
fl-6.1-structure-988,-2.0,15.0
fl-6.1-structure-988,-1.0,15.0
fl-6.1-structure-988,0.0,15.0
fl-6.1-structure-988,1.0,27.1
fl-6.1-structure-988,2.0,34.14
fl-6.1-structure-988,3.0,38.43
fl-6.1-structure-988,4.0,43.82
fl-6.1-structure-988,5.0,47.56
fl-6.1-structure-988,6.0,50.31
fl-6.1-structure-988,7.0,52.51
fl-6.1-structure-988,8.0,55.92
fl-6.1-structure-988,9.0,57.79
fl-6.1-structure-988,10.0,60.21
fl-6.1-structure-988,11.0,62.63
fl-6.1-structure-988,12.0,65.05
fl-6.1-structure-988,13.0,67.47
fl-6.1-structure-988,14.0,69.89
fl-6.1-structure-988,15.0,72.31
fl-6.1-structure-988,16.0,74.73
fl-6.1-structure-988,17.0,74.73
fl-6.1-structure-988,18.0,74.73
fl-6.1-structure-988,19.0,74.73
fl-6.1-structure-988,20.0,74.73
fl-6.1-structure-988,21.0,74.73
fl-6.1-structure-988,22.0,74.73
fl-6.1-structure-988,23.0,74.73
fl-6.1-structure-988,24.0,74.73
fl-6.1-structure-989,-4.0,15.0
fl-6.1-structure-989,-3.0,15.0
fl-6.1-structure-989,-2.0,15.0
fl-6.1-structure-989,-1.0,15.0
fl-6.1-structure-989,0.0,15.0
fl-6.1-structure-989,1.0,29.3
fl-6.1-structure-989,2.0,37.62
fl-6.1-structure-989,3.0,42.69
fl-6.1-structure-989,4.0,49.06
fl-6.1-structure-989,5.0,53.48
fl-6.1-structure-989,6.0,56.73
fl-6.1-structure-989,7.0,59.33
fl-6.1-structure-989,8.0,63.36
fl-6.1-structure-989,9.0,65.57
fl-6.1-structure-989,10.0,68.43
fl-6.1-structure-989,11.0,71.29
fl-6.1-structure-989,12.0,74.15
fl-6.1-structure-989,13.0,77.01
fl-6.1-structure-989,14.0,79.87
fl-6.1-structure-989,15.0,82.73
fl-6.1-structure-989,16.0,85.59
fl-6.1-structure-989,17.0,85.59
fl-6.1-structure-989,18.0,85.59
fl-6.1-structure-989,19.0,85.59
fl-6.1-structure-989,20.0,85.59
fl-6.1-structure-989,21.0,85.59
fl-6.1-structure-989,22.0,85.59
fl-6.1-structure-989,23.0,85.59
fl-6.1-structure-989,24.0,85.59
fl-6.1-structure-990,-4.0,15.0
fl-6.1-structure-990,-3.0,15.0
fl-6.1-structure-990,-2.0,15.0
fl-6.1-structure-990,-1.0,15.0
fl-6.1-structure-990,0.0,17.61
fl-6.1-structure-990,1.0,32.4
fl-6.1-structure-990,2.0,41.1
fl-6.1-structure-990,3.0,48.495
fl-6.1-structure-990,4.0,54.3675
fl-6.1-structure-990,5.0,60.24
fl-6.1-structure-990,6.0,63.0675
fl-6.1-structure-990,7.0,65.895
fl-6.1-structure-990,8.0,68.7225
fl-6.1-structure-990,9.0,71.55
fl-6.1-structure-990,10.0,74.3775
fl-6.1-structure-990,11.0,77.205
fl-6.1-structure-990,12.0,80.0325
fl-6.1-structure-990,13.0,82.86
fl-6.1-structure-990,14.0,85.6875
fl-6.1-structure-990,15.0,88.515
fl-6.1-structure-990,16.0,91.3425
fl-6.1-structure-990,17.0,91.3425
fl-6.1-structure-990,18.0,91.3425
fl-6.1-structure-990,19.0,91.3425
fl-6.1-structure-990,20.0,91.3425
fl-6.1-structure-990,21.0,91.3425
fl-6.1-structure-990,22.0,91.3425
fl-6.1-structure-990,23.0,91.3425
fl-6.1-structure-990,24.0,91.3425
fl-6.1-structure-991,-4.0,0.0
fl-6.1-structure-991,-3.0,0.0
fl-6.1-structure-991,-2.0,0.0
fl-6.1-structure-991,-1.0,0.0
fl-6.1-structure-991,0.0,10.0
fl-6.1-structure-991,1.0,25.0
fl-6.1-structure-991,2.0,35.0
fl-6.1-structure-991,3.0,43.0
fl-6.1-structure-991,4.0,51.5
fl-6.1-structure-991,5.0,60.0
fl-6.1-structure-991,6.0,63.75
fl-6.1-structure-991,7.0,67.5
fl-6.1-structure-991,8.0,71.25
fl-6.1-structure-991,9.0,75.0
fl-6.1-structure-991,10.0,78.75
fl-6.1-structure-991,11.0,82.5
fl-6.1-structure-991,12.0,86.25
fl-6.1-structure-991,13.0,90.0
fl-6.1-structure-991,14.0,93.75
fl-6.1-structure-991,15.0,97.5
fl-6.1-structure-991,16.0,100.0
fl-6.1-structure-991,17.0,100.0
fl-6.1-structure-991,18.0,100.0
fl-6.1-structure-991,19.0,100.0
fl-6.1-structure-991,20.0,100.0
fl-6.1-structure-991,21.0,100.0
fl-6.1-structure-991,22.0,100.0
fl-6.1-structure-991,23.0,100.0
fl-6.1-structure-991,24.0,100.0
fl-6.1-structure-992,-4.0,0.0
fl-6.1-structure-992,-3.0,0.0
fl-6.1-structure-992,-2.0,0.0
fl-6.1-structure-992,-1.0,0.0
fl-6.1-structure-992,0.0,5.0
fl-6.1-structure-992,1.0,20.0
fl-6.1-structure-992,2.0,28.0
fl-6.1-structure-992,3.0,28.0
fl-6.1-structure-992,4.0,33.0
fl-6.1-structure-992,5.0,38.0
fl-6.1-structure-992,6.0,42.0
fl-6.1-structure-992,7.0,46.0
fl-6.1-structure-992,8.0,47.33333333
fl-6.1-structure-992,9.0,48.66666667
fl-6.1-structure-992,10.0,50.0
fl-6.1-structure-992,11.0,51.33333333
fl-6.1-structure-992,12.0,52.66666667
fl-6.1-structure-992,13.0,54.0
fl-6.1-structure-992,14.0,55.33333333
fl-6.1-structure-992,15.0,56.66666667
fl-6.1-structure-992,16.0,58.0
fl-6.1-structure-992,17.0,58.0
fl-6.1-structure-992,18.0,58.0
fl-6.1-structure-992,19.0,58.0
fl-6.1-structure-992,20.0,58.0
fl-6.1-structure-992,21.0,58.0
fl-6.1-structure-992,22.0,58.0
fl-6.1-structure-992,23.0,58.0
fl-6.1-structure-992,24.0,58.0
fl-6.1-structure-993,-4.0,0.0
fl-6.1-structure-993,-3.0,0.0
fl-6.1-structure-993,-2.0,11.0
fl-6.1-structure-993,-1.0,13.0
fl-6.1-structure-993,0.0,13.75
fl-6.1-structure-993,1.0,15.5
fl-6.1-structure-993,2.0,17.5
fl-6.1-structure-993,3.0,19.0
fl-6.1-structure-993,4.0,20.25
fl-6.1-structure-993,5.0,21.5
fl-6.1-structure-993,6.0,22.0
fl-6.1-structure-993,7.0,22.5
fl-6.1-structure-993,8.0,22.83333333
fl-6.1-structure-993,9.0,23.16666667
fl-6.1-structure-993,10.0,23.5
fl-6.1-structure-993,11.0,23.83333333
fl-6.1-structure-993,12.0,24.16666667
fl-6.1-structure-993,13.0,24.5
fl-6.1-structure-993,14.0,24.83333333
fl-6.1-structure-993,15.0,25.16666667
fl-6.1-structure-993,16.0,25.5
fl-6.1-structure-993,17.0,25.5
fl-6.1-structure-993,18.0,25.5
fl-6.1-structure-993,19.0,25.5
fl-6.1-structure-993,20.0,25.5
fl-6.1-structure-993,21.0,25.5
fl-6.1-structure-993,22.0,25.5
fl-6.1-structure-993,23.0,25.5
fl-6.1-structure-993,24.0,25.5
fl-6.1-structure-994,-4.0,0.0
fl-6.1-structure-994,-3.0,0.0
fl-6.1-structure-994,-2.0,0.0
fl-6.1-structure-994,-1.0,0.0
fl-6.1-structure-994,0.0,0.0
fl-6.1-structure-994,1.0,4.5
fl-6.1-structure-994,2.0,7.0
fl-6.1-structure-994,3.0,7.75
fl-6.1-structure-994,4.0,9.625
fl-6.1-structure-994,5.0,11.5
fl-6.1-structure-994,6.0,12.125
fl-6.1-structure-994,7.0,12.75
fl-6.1-structure-994,8.0,14.0
fl-6.1-structure-994,9.0,15.25
fl-6.1-structure-994,10.0,16.5
fl-6.1-structure-994,11.0,17.75
fl-6.1-structure-994,12.0,19.0
fl-6.1-structure-994,13.0,20.25
fl-6.1-structure-994,14.0,21.5
fl-6.1-structure-994,15.0,22.75
fl-6.1-structure-994,16.0,24.0
fl-6.1-structure-994,17.0,24.0
fl-6.1-structure-994,18.0,24.0
fl-6.1-structure-994,19.0,24.0
fl-6.1-structure-994,20.0,24.0
fl-6.1-structure-994,21.0,24.0
fl-6.1-structure-994,22.0,24.0
fl-6.1-structure-994,23.0,24.0
fl-6.1-structure-994,24.0,24.0
fl-6.1-structure-995,-4.0,0.0
fl-6.1-structure-995,-3.0,0.0
fl-6.1-structure-995,-2.0,0.0
fl-6.1-structure-995,-1.0,0.0
fl-6.1-structure-995,0.0,1.5
fl-6.1-structure-995,1.0,5.0
fl-6.1-structure-995,2.0,7.5
fl-6.1-structure-995,3.0,11.0
fl-6.1-structure-995,4.0,12.5
fl-6.1-structure-995,5.0,14.0
fl-6.1-structure-995,6.0,15.0
fl-6.1-structure-995,7.0,16.0
fl-6.1-structure-995,8.0,17.16666667
fl-6.1-structure-995,9.0,18.33333333
fl-6.1-structure-995,10.0,19.5
fl-6.1-structure-995,11.0,20.66666667
fl-6.1-structure-995,12.0,21.83333333
fl-6.1-structure-995,13.0,23.0
fl-6.1-structure-995,14.0,24.16666667
fl-6.1-structure-995,15.0,25.33333333
fl-6.1-structure-995,16.0,26.5
fl-6.1-structure-995,17.0,26.5
fl-6.1-structure-995,18.0,26.5
fl-6.1-structure-995,19.0,26.5
fl-6.1-structure-995,20.0,26.5
fl-6.1-structure-995,21.0,26.5
fl-6.1-structure-995,22.0,26.5
fl-6.1-structure-995,23.0,26.5
fl-6.1-structure-995,24.0,26.5
fl-6.1-structure-996,-4.0,0.0
fl-6.1-structure-996,-3.0,0.0
fl-6.1-structure-996,-2.0,0.0
fl-6.1-structure-996,-1.0,0.0
fl-6.1-structure-996,0.0,0.142857143
fl-6.1-structure-996,1.0,10.17142857
fl-6.1-structure-996,2.0,15.28571429
fl-6.1-structure-996,3.0,19.22857143
fl-6.1-structure-996,4.0,23.6
fl-6.1-structure-996,5.0,27.82857143
fl-6.1-structure-996,6.0,29.8
fl-6.1-structure-996,7.0,32.51428571
fl-6.1-structure-996,8.0,35.6
fl-6.1-structure-996,9.0,37.68571429
fl-6.1-structure-996,10.0,39.77142857
fl-6.1-structure-996,11.0,39.77142857
fl-6.1-structure-996,12.0,39.77142857
fl-6.1-structure-996,13.0,39.77142857
fl-6.1-structure-996,14.0,39.77142857
fl-6.1-structure-996,15.0,39.77142857
fl-6.1-structure-996,16.0,39.77142857
fl-6.1-structure-996,17.0,39.77142857
fl-6.1-structure-996,18.0,39.77142857
fl-6.1-structure-996,19.0,39.77142857
fl-6.1-structure-996,20.0,39.77142857
fl-6.1-structure-996,21.0,39.77142857
fl-6.1-structure-996,22.0,39.77142857
fl-6.1-structure-996,23.0,39.77142857
fl-6.1-structure-996,24.0,39.77142857
fl-6.1-structure-997,-4.0,0.0
fl-6.1-structure-997,-3.0,0.0
fl-6.1-structure-997,-2.0,0.535714286
fl-6.1-structure-997,-1.0,0.535714286
fl-6.1-structure-997,0.0,1.25
fl-6.1-structure-997,1.0,11.67857143
fl-6.1-structure-997,2.0,18.10714286
fl-6.1-structure-997,3.0,23.89285714
fl-6.1-structure-997,4.0,29.07142857
fl-6.1-structure-997,5.0,31.82142857
fl-6.1-structure-997,6.0,35.32142857
fl-6.1-structure-997,7.0,38.07142857
fl-6.1-structure-997,8.0,40.75
fl-6.1-structure-997,9.0,44.39285714
fl-6.1-structure-997,10.0,45.71428571
fl-6.1-structure-997,11.0,45.71428571
fl-6.1-structure-997,12.0,45.71428571
fl-6.1-structure-997,13.0,45.71428571
fl-6.1-structure-997,14.0,45.71428571
fl-6.1-structure-997,15.0,45.71428571
fl-6.1-structure-997,16.0,45.71428571
fl-6.1-structure-997,17.0,45.71428571
fl-6.1-structure-997,18.0,45.71428571
fl-6.1-structure-997,19.0,45.71428571
fl-6.1-structure-997,20.0,45.71428571
fl-6.1-structure-997,21.0,45.71428571
fl-6.1-structure-997,22.0,45.71428571
fl-6.1-structure-997,23.0,45.71428571
fl-6.1-structure-997,24.0,45.71428571
fl-6.1-structure-998,-4.0,0.0
fl-6.1-structure-998,-3.0,0.0
fl-6.1-structure-998,-2.0,0.412234043
fl-6.1-structure-998,-1.0,0.412234043
fl-6.1-structure-998,0.0,0.412234043
fl-6.1-structure-998,1.0,10.27051672
fl-6.1-structure-998,2.0,18.60638298
fl-6.1-structure-998,3.0,22.77963526
fl-6.1-structure-998,4.0,31.21694529
fl-6.1-structure-998,5.0,34.39665653
fl-6.1-structure-998,6.0,40.15957447
fl-6.1-structure-998,7.0,46.2481003
fl-6.1-structure-998,8.0,52.77431611
fl-6.1-structure-998,9.0,55.40425532
fl-6.1-structure-998,10.0,58.35980243
fl-6.1-structure-998,11.0,58.35980243
fl-6.1-structure-998,12.0,58.35980243
fl-6.1-structure-998,13.0,58.35980243
fl-6.1-structure-998,14.0,58.35980243
fl-6.1-structure-998,15.0,58.35980243
fl-6.1-structure-998,16.0,58.35980243
fl-6.1-structure-998,17.0,58.35980243
fl-6.1-structure-998,18.0,58.35980243
fl-6.1-structure-998,19.0,58.35980243
fl-6.1-structure-998,20.0,58.35980243
fl-6.1-structure-998,21.0,58.35980243
fl-6.1-structure-998,22.0,58.35980243
fl-6.1-structure-998,23.0,58.35980243
fl-6.1-structure-998,24.0,58.35980243
fl-6.1-structure-999,-4.0,0.0
fl-6.1-structure-999,-3.0,0.0
fl-6.1-structure-999,-2.0,0.649916944
fl-6.1-structure-999,-1.0,0.649916944
fl-6.1-structure-999,0.0,0.849252492
fl-6.1-structure-999,1.0,10.84053156
fl-6.1-structure-999,2.0,19.96511628
fl-6.1-structure-999,3.0,24.84551495
fl-6.1-structure-999,4.0,33.96137874
fl-6.1-structure-999,5.0,36.49335548
fl-6.1-structure-999,6.0,43.17774086
fl-6.1-structure-999,7.0,49.59343854
fl-6.1-structure-999,8.0,56.28820598
fl-6.1-structure-999,9.0,59.54817276
fl-6.1-structure-999,10.0,62.30024917
fl-6.1-structure-999,11.0,62.30024917
fl-6.1-structure-999,12.0,62.30024917
fl-6.1-structure-999,13.0,62.30024917
fl-6.1-structure-999,14.0,62.30024917
fl-6.1-structure-999,15.0,62.30024917
fl-6.1-structure-999,16.0,62.30024917
fl-6.1-structure-999,17.0,62.30024917
fl-6.1-structure-999,18.0,62.30024917
fl-6.1-structure-999,19.0,62.30024917
fl-6.1-structure-999,20.0,62.30024917
fl-6.1-structure-999,21.0,62.30024917
fl-6.1-structure-999,22.0,62.30024917
fl-6.1-structure-999,23.0,62.30024917
fl-6.1-structure-999,24.0,62.30024917
fl-4.0-contents-21,-4.0,0.0
fl-4.0-contents-21,-3.0,0.0
fl-4.0-contents-21,-2.0,0.0
fl-4.0-contents-21,-1.0,0.0
fl-4.0-contents-21,0.0,12.0
fl-4.0-contents-21,1.0,25.0
fl-4.0-contents-21,2.0,35.0
fl-4.0-contents-21,3.0,36.0
fl-4.0-contents-21,4.0,38.0
fl-4.0-contents-21,5.0,41.0
fl-4.0-contents-21,6.0,45.0
fl-4.0-contents-21,7.0,50.0
fl-4.0-contents-21,8.0,55.0
fl-4.0-contents-21,9.0,60.0
fl-4.0-contents-21,10.0,60.0
fl-4.0-contents-21,11.0,60.0
fl-4.0-contents-21,12.0,60.0
fl-4.0-contents-21,13.0,60.0
fl-4.0-contents-21,14.0,60.0
fl-4.0-contents-21,15.0,60.0
fl-4.0-contents-21,16.0,60.0
fl-4.0-contents-21,17.0,60.0
fl-4.0-contents-21,18.0,60.0
fl-4.0-contents-21,19.0,60.0
fl-4.0-contents-21,20.0,60.0
fl-4.0-contents-21,21.0,60.0
fl-4.0-contents-21,22.0,60.0
fl-4.0-contents-21,23.0,60.0
fl-4.0-contents-21,24.0,60.0
fl-4.0-contents-22,-4.0,0.0
fl-4.0-contents-22,-3.0,5.0
fl-4.0-contents-22,-2.0,7.0
fl-4.0-contents-22,-1.0,8.0
fl-4.0-contents-22,0.0,16.0
fl-4.0-contents-22,1.0,20.0
fl-4.0-contents-22,2.0,22.0
fl-4.0-contents-22,3.0,28.0
fl-4.0-contents-22,4.0,33.0
fl-4.0-contents-22,5.0,39.0
fl-4.0-contents-22,6.0,44.0
fl-4.0-contents-22,7.0,50.0
fl-4.0-contents-22,8.0,55.0
fl-4.0-contents-22,9.0,60.0
fl-4.0-contents-22,10.0,60.0
fl-4.0-contents-22,11.0,60.0
fl-4.0-contents-22,12.0,60.0
fl-4.0-contents-22,13.0,60.0
fl-4.0-contents-22,14.0,60.0
fl-4.0-contents-22,15.0,60.0
fl-4.0-contents-22,16.0,60.0
fl-4.0-contents-22,17.0,60.0
fl-4.0-contents-22,18.0,60.0
fl-4.0-contents-22,19.0,60.0
fl-4.0-contents-22,20.0,60.0
fl-4.0-contents-22,21.0,60.0
fl-4.0-contents-22,22.0,60.0
fl-4.0-contents-22,23.0,60.0
fl-4.0-contents-22,24.0,60.0
fl-4.0-contents-23,-4.0,0.0
fl-4.0-contents-23,-3.0,0.0
fl-4.0-contents-23,-2.0,0.0
fl-4.0-contents-23,-1.0,0.0
fl-4.0-contents-23,0.0,8.0
fl-4.0-contents-23,1.0,11.0
fl-4.0-contents-23,2.0,19.0
fl-4.0-contents-23,3.0,23.0
fl-4.0-contents-23,4.0,28.0
fl-4.0-contents-23,5.0,33.0
fl-4.0-contents-23,6.0,39.0
fl-4.0-contents-23,7.0,44.0
fl-4.0-contents-23,8.0,50.0
fl-4.0-contents-23,9.0,54.0
fl-4.0-contents-23,10.0,58.0
fl-4.0-contents-23,11.0,60.0
fl-4.0-contents-23,12.0,60.0
fl-4.0-contents-23,13.0,60.0
fl-4.0-contents-23,14.0,60.0
fl-4.0-contents-23,15.0,60.0
fl-4.0-contents-23,16.0,60.0
fl-4.0-contents-23,17.0,60.0
fl-4.0-contents-23,18.0,60.0
fl-4.0-contents-23,19.0,60.0
fl-4.0-contents-23,20.0,60.0
fl-4.0-contents-23,21.0,60.0
fl-4.0-contents-23,22.0,60.0
fl-4.0-contents-23,23.0,60.0
fl-4.0-contents-23,24.0,60.0
fl-4.0-contents-24,-4.0,0.0
fl-4.0-contents-24,-3.0,5.0
fl-4.0-contents-24,-2.0,7.0
fl-4.0-contents-24,-1.0,8.0
fl-4.0-contents-24,0.0,16.0
fl-4.0-contents-24,1.0,18.0
fl-4.0-contents-24,2.0,25.0
fl-4.0-contents-24,3.0,29.0
fl-4.0-contents-24,4.0,33.0
fl-4.0-contents-24,5.0,37.0
fl-4.0-contents-24,6.0,42.0
fl-4.0-contents-24,7.0,46.0
fl-4.0-contents-24,8.0,52.0
fl-4.0-contents-24,9.0,55.0
fl-4.0-contents-24,10.0,58.0
fl-4.0-contents-24,11.0,60.0
fl-4.0-contents-24,12.0,60.0
fl-4.0-contents-24,13.0,60.0
fl-4.0-contents-24,14.0,60.0
fl-4.0-contents-24,15.0,60.0
fl-4.0-contents-24,16.0,60.0
fl-4.0-contents-24,17.0,60.0
fl-4.0-contents-24,18.0,60.0
fl-4.0-contents-24,19.0,60.0
fl-4.0-contents-24,20.0,60.0
fl-4.0-contents-24,21.0,60.0
fl-4.0-contents-24,22.0,60.0
fl-4.0-contents-24,23.0,60.0
fl-4.0-contents-24,24.0,60.0
fl-4.0-contents-25,-4.0,0.0
fl-4.0-contents-25,-3.0,0.0
fl-4.0-contents-25,-2.0,0.0
fl-4.0-contents-25,-1.0,0.0
fl-4.0-contents-25,0.0,7.0
fl-4.0-contents-25,1.0,15.0
fl-4.0-contents-25,2.0,21.0
fl-4.0-contents-25,3.0,22.0
fl-4.0-contents-25,4.0,23.0
fl-4.0-contents-25,5.0,25.0
fl-4.0-contents-25,6.0,27.0
fl-4.0-contents-25,7.0,30.0
fl-4.0-contents-25,8.0,35.0
fl-4.0-contents-25,9.0,40.0
fl-4.0-contents-25,10.0,43.0
fl-4.0-contents-25,11.0,45.0
fl-4.0-contents-25,12.0,48.0
fl-4.0-contents-25,13.0,50.0
fl-4.0-contents-25,14.0,52.0
fl-4.0-contents-25,15.0,54.0
fl-4.0-contents-25,16.0,56.0
fl-4.0-contents-25,17.0,58.0
fl-4.0-contents-25,18.0,60.0
fl-4.0-contents-25,19.0,60.0
fl-4.0-contents-25,20.0,60.0
fl-4.0-contents-25,21.0,60.0
fl-4.0-contents-25,22.0,60.0
fl-4.0-contents-25,23.0,60.0
fl-4.0-contents-25,24.0,60.0
fl-4.0-contents-26,-4.0,0.0
fl-4.0-contents-26,-3.0,5.0
fl-4.0-contents-26,-2.0,7.0
fl-4.0-contents-26,-1.0,8.0
fl-4.0-contents-26,0.0,15.0
fl-4.0-contents-26,1.0,22.0
fl-4.0-contents-26,2.0,27.0
fl-4.0-contents-26,3.0,28.0
fl-4.0-contents-26,4.0,29.0
fl-4.0-contents-26,5.0,30.0
fl-4.0-contents-26,6.0,32.0
fl-4.0-contents-26,7.0,35.0
fl-4.0-contents-26,8.0,39.0
fl-4.0-contents-26,9.0,43.0
fl-4.0-contents-26,10.0,46.0
fl-4.0-contents-26,11.0,47.0
fl-4.0-contents-26,12.0,50.0
fl-4.0-contents-26,13.0,52.0
fl-4.0-contents-26,14.0,53.0
fl-4.0-contents-26,15.0,55.0
fl-4.0-contents-26,16.0,57.0
fl-4.0-contents-26,17.0,58.0
fl-4.0-contents-26,18.0,60.0
fl-4.0-contents-26,19.0,60.0
fl-4.0-contents-26,20.0,60.0
fl-4.0-contents-26,21.0,60.0
fl-4.0-contents-26,22.0,60.0
fl-4.0-contents-26,23.0,60.0
fl-4.0-contents-26,24.0,60.0
fl-4.0-contents-27,-4.0,0.0
fl-4.0-contents-27,-3.0,0.0
fl-4.0-contents-27,-2.0,0.0
fl-4.0-contents-27,-1.0,0.0
fl-4.0-contents-27,0.0,8.0
fl-4.0-contents-27,1.0,11.0
fl-4.0-contents-27,2.0,19.0
fl-4.0-contents-27,3.0,23.0
fl-4.0-contents-27,4.0,28.0
fl-4.0-contents-27,5.0,33.0
fl-4.0-contents-27,6.0,39.0
fl-4.0-contents-27,7.0,44.0
fl-4.0-contents-27,8.0,50.0
fl-4.0-contents-27,9.0,54.0
fl-4.0-contents-27,10.0,58.0
fl-4.0-contents-27,11.0,60.0
fl-4.0-contents-27,12.0,60.0
fl-4.0-contents-27,13.0,60.0
fl-4.0-contents-27,14.0,60.0
fl-4.0-contents-27,15.0,60.0
fl-4.0-contents-27,16.0,60.0
fl-4.0-contents-27,17.0,60.0
fl-4.0-contents-27,18.0,60.0
fl-4.0-contents-27,19.0,60.0
fl-4.0-contents-27,20.0,60.0
fl-4.0-contents-27,21.0,60.0
fl-4.0-contents-27,22.0,60.0
fl-4.0-contents-27,23.0,60.0
fl-4.0-contents-27,24.0,60.0
fl-4.0-contents-28,-4.0,0.0
fl-4.0-contents-28,-3.0,5.0
fl-4.0-contents-28,-2.0,7.0
fl-4.0-contents-28,-1.0,8.0
fl-4.0-contents-28,0.0,16.0
fl-4.0-contents-28,1.0,18.0
fl-4.0-contents-28,2.0,25.0
fl-4.0-contents-28,3.0,29.0
fl-4.0-contents-28,4.0,33.0
fl-4.0-contents-28,5.0,37.0
fl-4.0-contents-28,6.0,42.0
fl-4.0-contents-28,7.0,46.0
fl-4.0-contents-28,8.0,52.0
fl-4.0-contents-28,9.0,55.0
fl-4.0-contents-28,10.0,58.0
fl-4.0-contents-28,11.0,60.0
fl-4.0-contents-28,12.0,60.0
fl-4.0-contents-28,13.0,60.0
fl-4.0-contents-28,14.0,60.0
fl-4.0-contents-28,15.0,60.0
fl-4.0-contents-28,16.0,60.0
fl-4.0-contents-28,17.0,60.0
fl-4.0-contents-28,18.0,60.0
fl-4.0-contents-28,19.0,60.0
fl-4.0-contents-28,20.0,60.0
fl-4.0-contents-28,21.0,60.0
fl-4.0-contents-28,22.0,60.0
fl-4.0-contents-28,23.0,60.0
fl-4.0-contents-28,24.0,60.0
fl-4.0-contents-29,-4.0,0.0
fl-4.0-contents-29,-3.0,0.0
fl-4.0-contents-29,-2.0,0.0
fl-4.0-contents-29,-1.0,0.0
fl-4.0-contents-29,0.0,10.0
fl-4.0-contents-29,1.0,17.0
fl-4.0-contents-29,2.0,23.0
fl-4.0-contents-29,3.0,29.0
fl-4.0-contents-29,4.0,35.0
fl-4.0-contents-29,5.0,40.0
fl-4.0-contents-29,6.0,45.0
fl-4.0-contents-29,7.0,50.0
fl-4.0-contents-29,8.0,55.0
fl-4.0-contents-29,9.0,60.0
fl-4.0-contents-29,10.0,60.0
fl-4.0-contents-29,11.0,60.0
fl-4.0-contents-29,12.0,60.0
fl-4.0-contents-29,13.0,60.0
fl-4.0-contents-29,14.0,60.0
fl-4.0-contents-29,15.0,60.0
fl-4.0-contents-29,16.0,60.0
fl-4.0-contents-29,17.0,60.0
fl-4.0-contents-29,18.0,60.0
fl-4.0-contents-29,19.0,60.0
fl-4.0-contents-29,20.0,60.0
fl-4.0-contents-29,21.0,60.0
fl-4.0-contents-29,22.0,60.0
fl-4.0-contents-29,23.0,60.0
fl-4.0-contents-29,24.0,60.0
fl-4.0-contents-30,-4.0,0.0
fl-4.0-contents-30,-3.0,5.0
